City,Country,Longitude,Latitude,Date,Pageviews
Eugene,United States,-123.0868,44.0521,20150225,173
Pittsburgh,United States,-79.9959,40.4406,20150226,173
Chattanooga,United States,-85.3097,35.0456,20150227,173
Clarksville,United States,-87.3595,36.5298,20150228,173
Knoxville,United States,-83.9207,35.9606,20150228,173
Salt Lake City,United States,-111.891,40.7608,20150228,173
Arlington,United States,-77.1068,38.88,20150223,173
Blacksburg,United States,-80.4139,37.2296,20150227,173
Tacoma,United States,-122.4443,47.2529,20150225,173
Madison,United States,-89.4012,43.0731,20150223,173
Milwaukee,United States,-87.9065,43.0389,20150224,173
Kraljevo,Serbia,20.6873,43.7239,20150301,173
Sandton,South Africa,28.0567,-26.1076,20150225,173
Ciudad Mendoza,Mexico,-97.1795,18.8053,20150227,173
Cheektowaga,United States,-78.7446,42.9026,20150227,173
Hoover,United States,-86.8114,33.4054,20150227,173
Yigitali,Turkey,29.0213,40.1763,20150218,173
Melbourne,Australia,144.9633,-37.8141,20150216,164
Gold Coast,Australia,153.4257,-28.0173,20150226,164
Brussels,Belgium,4.3517,50.8503,20150220,164
Brussels,Belgium,4.3517,50.8503,20150228,164
Minsk,Belarus,27.5667,53.9,20150304,164
Brasilia,Brazil,-47.8825,-15.7942,20150224,164
Belo Horizonte,Brazil,-43.9352,-19.9245,20150224,164
Canoas,Brazil,-51.1862,-29.9133,20150303,164
Campinas,Brazil,-47.0626,-22.9099,20150301,164
Edmonton,Canada,-113.4909,53.5444,20150213,164
Barrie,Canada,-79.6903,44.3894,20150226,164
Brampton,Canada,-79.7667,43.6833,20150224,164
Guelph,Canada,-80.2482,43.5448,20150224,164
Mississauga,Canada,-79.6441,43.589,20150228,164
Sudbury,Canada,-81.01,46.49,20150227,164
Valparaiso,Chile,-71.6204,-33.0456,20150303,164
San Jose,Costa Rica,-84.0907,9.9281,20150223,164
San Jose,Costa Rica,-84.0907,9.9281,20150224,164
Nicosia,Cyprus,33.3667,35.1667,20150304,164
Ostrava,Czech Republic,18.2625,49.8209,20150302,164
Berlin,Germany,13.405,52.52,20150307,164
Stuttgart,Germany,9.1829,48.7758,20150228,164
Augsburg,Germany,10.8978,48.3705,20150227,164
Munich,Germany,11.582,48.1351,20150225,164
Frankfurt,Germany,8.6821,50.1109,20150226,164
Hamburg,Germany,9.9937,53.5511,20150224,164
Hamburg,Germany,9.9937,53.5511,20150225,164
Cologne,Germany,6.9603,50.9375,20150226,164
Copenhagen,Denmark,12.5683,55.6761,20150227,164
Seville,Spain,-5.9845,37.3891,20150303,164
Valencia,Spain,-0.3763,39.4699,20150228,164
Montreuil,France,2.4485,48.8638,20150225,164
Croydon,United Kingdom,-0.0982,51.3762,20150304,164
Liverpool,United Kingdom,-2.9916,53.4084,20150227,164
Norwich,United Kingdom,1.2974,52.6309,20150227,164
Reading,United Kingdom,-0.9781,51.4543,20150224,164
Sheffield,United Kingdom,-1.4701,53.3811,20150227,164
Hong Kong,Hong Kong,114.1588,22.28,20150220,164
Budapest,Hungary,19.0402,47.4979,20150214,164
Budapest,Hungary,19.0402,47.4979,20150225,164
Toluca,Mexico,-99.6557,19.2826,20150228,164
Kuala Lumpur,Malaysia,101.6869,3.139,20150215,164
Petaling Jaya,Malaysia,101.6449,3.0993,20150225,164
The Hague,Netherlands,4.3007,52.0705,20150304,164
Oslo,Norway,10.7522,59.9139,20150228,164
Auckland,New Zealand,174.7633,-36.8485,20150215,164
Arequipa,Peru,-71.5375,-16.409,20150305,164
Cusco,Peru,-71.9675,-13.5319,20150225,164
Santiago de Surco,Peru,-76.9918,-12.1416,20150224,164
Trujillo,Peru,-79.03,-8.1124,20150225,164
Tacna,Peru,-70.2463,-18.0066,20150305,164
Makati,Philippines,121.0244,14.5547,20150227,164
Krakow,Poland,19.945,50.0647,20150217,164
Katowice,Poland,19.0238,50.2649,20150225,164
Caguas,Puerto Rico,-66.0352,18.2388,20150227,164
Sao Joao da Madeira,Portugal,-8.4907,40.9005,20150303,164
Albufeira,Portugal,-8.2479,37.0891,20150303,164
Oeiras,Portugal,-9.3146,38.6969,20150228,164
Ufa,Russia,55.9721,54.7388,20150305,164
Novosibirsk,Russia,82.9357,55.0084,20150304,164
Novosibirsk,Russia,82.9357,55.0084,20150308,164
Perm,Russia,56.3167,58,20150228,164
Vladivostok,Russia,131.9,43.1333,20150227,164
Saint Petersburg,Russia,30.3351,59.9343,20150303,164
Yekaterinburg,Russia,60.6057,56.8389,20150220,164
Volgograd,Russia,44.5167,48.7,20150301,164
Voronezh,Russia,39.2089,51.6755,20150305,164
Singapore,Singapore,103.851,1.2801,20150215,164
Istanbul,Turkey,28.977,41.0053,20150307,164
Odessa,Ukraine,30.7233,46.4825,20150301,164
Ternopil,Ukraine,25.5948,49.5535,20150303,164
Montgomery,United States,-86.3,32.3668,20150227,164
Burbank,United States,-118.309,34.1808,20150223,164
Irvine,United States,-117.7947,33.6839,20150227,164
Los Angeles,United States,-118.2437,34.0522,20150308,164
San Jose,United States,-121.8907,37.3336,20150224,164
Hartford,United States,-72.6851,41.7637,20150224,164
St. Petersburg,United States,-82.64,27.7731,20150227,164
Atlanta,United States,-84.388,33.749,20150305,164
Bloomington,United States,-86.5264,39.1653,20150223,164
Indianapolis,United States,-86.1581,39.7684,20150301,164
Lexington,United States,-84.5037,38.0406,20150225,164
Baton Rouge,United States,-91.1403,30.4583,20150223,164
Boston,United States,-71.0601,42.3585,20150306,164
Baltimore,United States,-76.6122,39.2904,20150304,164
Silver Spring,United States,-77.0261,38.9907,20150227,164
Ann Arbor,United States,-83.743,42.2808,20150301,164
Detroit,United States,-83.0458,42.3314,20150302,164
Billings,United States,-108.5007,45.7833,20150214,164
Albuquerque,United States,-106.61,35.1107,20150302,164
Reno,United States,-119.8138,39.5296,20150227,164
Albany,United States,-73.7562,42.6526,20150227,164
Sioux Falls,United States,-96.7311,43.5446,20150303,164
Corpus Christi,United States,-97.3964,27.8006,20150227,164
Fort Worth,United States,-97.3308,32.7555,20150302,164
Williamsburg,United States,-76.7075,37.2707,20150227,164
Caracas,Venezuela,-66.8037,10.4696,20150223,164
Kula,Serbia,19.5333,45.6,20150304,164
Novi Sad,Serbia,19.8335,45.2671,20150226,164
Cape Town,South Africa,18.4241,-33.9249,20150226,164
Tampico,Mexico,-97.8611,22.2331,20150226,164
Bay Lake,United States,-81.5659,28.3886,20150223,164
Menands,United States,-73.7246,42.692,20150227,164
Raytown,United States,-94.4636,39.0086,20150227,164
Yigitali,Turkey,29.0213,40.1763,20150222,164
Buenos Aires,Argentina,-58.3816,-34.6037,20150226,155
Buenos Aires,Argentina,-58.3816,-34.6037,20150301,155
Canberra,Australia,149.1287,-35.282,20150226,155
Vienna,Austria,16.3738,48.2082,20150222,155
Brussels,Belgium,4.3517,50.8503,20150214,155
Brussels,Belgium,4.3517,50.8503,20150225,155
Antwerp,Belgium,4.4025,51.2194,20150219,155
Sarajevo,Bosnia & Herzegovina,18.4131,43.8563,20150216,155
Salvador,Brazil,-38.5014,-12.9722,20150226,155
Belo Horizonte,Brazil,-43.9352,-19.9245,20150225,155
Porto Alegre,Brazil,-51.2177,-30.0347,20150223,155
Campinas,Brazil,-47.0626,-22.9099,20150228,155
Sao Paulo,Brazil,-46.6333,-23.5505,20150221,155
North Vancouver,Canada,-123.0667,49.3167,20150225,155
North Vancouver,Canada,-123.0667,49.3167,20150227,155
Winnipeg,Canada,-97.1375,49.8998,20150224,155
Winnipeg,Canada,-97.1375,49.8998,20150228,155
Moncton,Canada,-64.7782,46.0878,20150226,155
Brampton,Canada,-79.7667,43.6833,20150228,155
Kingston,Canada,-76.486,44.2312,20150225,155
London,Canada,-81.2432,42.9869,20150224,155
Mississauga,Canada,-79.6441,43.589,20150302,155
Ottawa,Canada,-75.6972,45.4215,20150216,155
Vaughan,Canada,-79.5083,43.8372,20150223,155
Concepcion,Chile,-73.0503,-36.8189,20150303,155
Rancagua,Chile,-70.739,-34.1681,20150301,155
Valparaiso,Chile,-71.6204,-33.0456,20150306,155
Bogota,Colombia,-74.0758,4.5981,20150216,155
Hamburg,Germany,9.9937,53.5511,20150301,155
Hanover,Germany,9.732,52.3759,20150228,155
Soest,Germany,8.1058,51.5711,20150217,155
Quito,Ecuador,-78.5127,-0.2232,20150225,155
Seville,Spain,-5.9845,37.3891,20150227,155
Valencia,Spain,-0.3763,39.4699,20150218,155
Birmingham,United Kingdom,-1.8904,52.4862,20150226,155
Cambridge,United Kingdom,0.1218,52.2053,20150228,155
Antrim,United Kingdom,-6.2143,54.7136,20150215,155
Belfast,United Kingdom,-5.9301,54.5973,20150221,155
Edinburgh,United Kingdom,-3.1883,55.9533,20150216,155
Edinburgh,United Kingdom,-3.1883,55.9533,20150217,155
Glasgow,United Kingdom,-4.2518,55.8642,20150301,155
Cardiff,United Kingdom,-3.1791,51.4816,20150225,155
Cardiff,United Kingdom,-3.1791,51.4816,20150227,155
Thessaloniki,Greece,22.9444,40.6401,20150302,155
Zagreb,Croatia,15.9819,45.815,20150228,155
Budapest,Hungary,19.0402,47.4979,20150228,155
Budapest,Hungary,19.0402,47.4979,20150309,155
New Delhi,India,77.2207,28.6322,20150223,155
Tel Aviv-Yafo,Israel,34.7818,32.0853,20150219,155
Milan,Italy,9.1859,45.4654,20150225,155
Panevezys,Lithuania,24.3575,55.7348,20150227,155
Mexico City,Mexico,-99.1332,19.4326,20150214,155
Tulancingo,Mexico,-98.3667,20.0833,20150227,155
Guadalajara,Mexico,-103.3496,20.6597,20150301,155
Morelia,Mexico,-101.195,19.7059,20150228,155
Mazatlan,Mexico,-106.4111,23.2494,20150227,155
Coatzacoalcos,Mexico,-94.4344,18.1406,20150226,155
Petaling Jaya,Malaysia,101.6449,3.0993,20150303,155
Groningen,Netherlands,6.5665,53.2194,20150303,155
Auckland,New Zealand,174.7633,-36.8485,20150213,155
Panama,Panama,-79.5167,8.9833,20150303,155
Arequipa,Peru,-71.5375,-16.409,20150228,155
Trujillo,Peru,-79.03,-8.1124,20150217,155
Quezon City,Philippines,121.0437,14.676,20150214,155
Wroclaw,Poland,17.0385,51.1079,20150217,155
Bialystok,Poland,23.1688,53.1325,20150227,155
Gdansk,Poland,18.6466,54.352,20150228,155
Gdansk,Poland,18.6466,54.352,20150303,155
Kielce,Poland,20.6286,50.8661,20150227,155
Katowice,Poland,19.0238,50.2649,20150301,155
Braga,Portugal,-8.4265,41.5454,20150228,155
Cascais,Portugal,-9.4223,38.6971,20150303,155
Almada,Portugal,-9.1651,38.6765,20150304,155
Ponta Delgada,Portugal,-25.6749,37.7422,20150303,155
Bucharest,Romania,26.1025,44.4268,20150220,155
Ufa,Russia,55.9721,54.7388,20150221,155
Niznij Novgorod,Russia,43.9361,56.2965,20150301,155
Perm,Russia,56.3167,58,20150302,155
Saint Petersburg,Russia,30.3351,59.9343,20150221,155
Tver,Russia,35.9176,56.8587,20150305,155
Voronezh,Russia,39.2089,51.6755,20150228,155
Voronezh,Russia,39.2089,51.6755,20150301,155
Adana,Turkey,35.3213,37,20150214,155
Adana,Turkey,35.3213,37,20150222,155
Diyarbakir,Turkey,40.2306,37.9144,20150303,155
Erzurum,Turkey,41.2769,39.9086,20150302,155
Izmit,Turkey,29.9484,40.776,20150303,155
Konya,Turkey,32.4833,37.8667,20150228,155
Zhudong Township,Taiwan,121.045,24.7749,20150226,155
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150221,155
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150224,155
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150302,155
Zhytomyr,Ukraine,28.6587,50.2547,20150223,155
Zaporizhia,Ukraine,35.1396,47.8388,20150225,155
Simferopol,Ukraine,34.1024,44.9521,20150228,155
Lviv,Ukraine,24.0297,49.8397,20150303,155
Odessa,Ukraine,30.7233,46.4825,20150223,155
Phoenix,United States,-112.074,33.4484,20150304,155
Berkeley,United States,-122.2727,37.8716,20150225,155
Glendale,United States,-118.2551,34.1425,20150223,155
Los Angeles,United States,-118.2437,34.0522,20150222,155
Pasadena,United States,-118.1445,34.1478,20150223,155
Pasadena,United States,-118.1445,34.1478,20150227,155
Denver,United States,-104.9849,39.7384,20150301,155
Jacksonville,United States,-81.6556,30.3322,20150228,155
Miami,United States,-80.204,25.7891,20150216,155
Sioux City,United States,-96.4003,42.5,20150228,155
Champaign,United States,-88.2434,40.1164,20150223,155
Chicago,United States,-87.6298,41.8781,20150215,155
Emporia,United States,-96.1817,38.4039,20150217,155
Manhattan,United States,-96.5717,39.1836,20150217,155
Louisville,United States,-85.7585,38.2527,20150226,155
Lafayette,United States,-92.0198,30.2241,20150227,155
New Orleans,United States,-90.0715,29.9511,20150224,155
Burnsville,United States,-93.2777,44.7677,20150222,155
Kansas City,United States,-94.5786,39.0997,20150302,155
Raleigh,United States,-78.6382,35.7796,20150228,155
Omaha,United States,-95.998,41.2524,20150303,155
Egg Harbor Township,United States,-74.5998,39.3783,20150227,155
Oklahoma City,United States,-97.5164,35.4676,20150302,155
Portland,United States,-122.6765,45.5231,20150304,155
Portland,United States,-122.6765,45.5231,20150305,155
Columbia,United States,-81.0348,34.0007,20150228,155
Summerville,United States,-80.1757,33.0185,20150301,155
Chattanooga,United States,-85.3097,35.0456,20150302,155
Nashville,United States,-86.7833,36.1667,20150213,155
Dallas,United States,-96.801,32.7803,20150309,155
Plano,United States,-96.6989,33.0198,20150228,155
Centreville,United States,-77.4289,38.8404,20150227,155
Hampton,United States,-76.3452,37.0299,20150302,155
Richmond,United States,-77.4361,37.5407,20150224,155
Cape Town,South Africa,18.4241,-33.9249,20150227,155
Pinecrest,United States,-80.307,25.6623,20150227,155
Yigitali,Turkey,29.0213,40.1763,20150301,155
Yerevan,Armenia,44.5167,40.1833,20150307,147
Canberra,Australia,149.1287,-35.282,20150301,147
Brisbane,Australia,153.0235,-27.471,20150305,147
Adelaide,Australia,138.6,-34.9286,20150302,147
Hobart,Australia,147.3238,-42.8819,20150227,147
Melbourne,Australia,144.9633,-37.8141,20150309,147
Brussels,Belgium,4.3517,50.8503,20150221,147
Brussels,Belgium,4.3517,50.8503,20150304,147
Hasselt,Belgium,5.3325,50.9307,20150302,147
Recife,Brazil,-34.877,-8.0476,20150226,147
Curitiba,Brazil,-49.2654,-25.4244,20150301,147
Londrina,Brazil,-51.1696,-23.3045,20150227,147
Campinas,Brazil,-47.0626,-22.9099,20150226,147
Victoria,Canada,-123.3656,48.4284,20150223,147
Hamilton,Canada,-79.8661,43.25,20150225,147
Kingston,Canada,-76.486,44.2312,20150224,147
Kitchener,Canada,-80.4833,43.45,20150226,147
Mississauga,Canada,-79.6441,43.589,20150224,147
Concepcion,Chile,-73.0503,-36.8189,20150302,147
Concepcion,Chile,-73.0503,-36.8189,20150309,147
Shanghai,China,121.4737,31.2304,20150302,147
San Jose,Costa Rica,-84.0907,9.9281,20150225,147
Limassol,Cyprus,33.0226,34.7071,20150301,147
Olomouc,Czech Republic,17.2509,49.5938,20150302,147
Karlsruhe,Germany,8.4037,49.0069,20150227,147
Munich,Germany,11.582,48.1351,20150224,147
Nuremberg,Germany,11.0768,49.452,20150304,147
Dusseldorf,Germany,6.7735,51.2277,20150304,147
Soest,Germany,8.1058,51.5711,20150216,147
Guayaquil,Ecuador,-79.8975,-2.2038,20150301,147
Barcelona,Spain,2.1734,41.3851,20150304,147
Tallinn,Estonia,24.7536,59.437,20150223,147
Helsinki,Finland,24.9384,60.1699,20150214,147
Helsinki,Finland,24.9384,60.1699,20150303,147
Rennes,France,-1.6778,48.1173,20150224,147
Birmingham,United Kingdom,-1.8904,52.4862,20150301,147
Canterbury,United Kingdom,1.0789,51.2802,20150225,147
Liverpool,United Kingdom,-2.9916,53.4084,20150214,147
London,United Kingdom,-0.1278,51.5074,20150221,147
Glasgow,United Kingdom,-4.2518,55.8642,20150214,147
Vrilissia,Greece,23.8377,38.0377,20150228,147
Budapest,Hungary,19.0402,47.4979,20150216,147
Godollo,Hungary,19.3605,47.6008,20150302,147
Tel Aviv-Yafo,Israel,34.7818,32.0853,20150217,147
Tel Aviv-Yafo,Israel,34.7818,32.0853,20150221,147
Rome,Italy,12.4964,41.9028,20150303,147
Ciudad Juarez,Mexico,-106.4246,31.6904,20150228,147
Mexico City,Mexico,-99.1332,19.4326,20150307,147
Durango,Mexico,-104.6532,24.0277,20150226,147
Coacalco,Mexico,-99.1043,19.6291,20150227,147
Monterrey,Mexico,-100.3161,25.6866,20150305,147
Utrecht,Netherlands,5.1214,52.0907,20150304,147
Leiden,Netherlands,4.497,52.1601,20150303,147
Christchurch,New Zealand,172.6362,-43.5321,20150228,147
Arequipa,Peru,-71.5375,-16.409,20150221,147
Callao,Peru,-77.126,-12.0508,20150215,147
Callao,Peru,-77.126,-12.0508,20150226,147
Cusco,Peru,-71.9675,-13.5319,20150215,147
La Victoria,Peru,-77.0163,-12.0734,20150308,147
Lima,Peru,-77.0283,-12.0433,20150302,147
Makati,Philippines,121.0244,14.5547,20150226,147
Makati,Philippines,121.0244,14.5547,20150302,147
Manila,Philippines,120.9842,14.5995,20150302,147
Bydgoszcz,Poland,18.0084,53.1235,20150226,147
Lublin,Poland,22.5684,51.2465,20150227,147
Radom,Poland,21.1471,51.4027,20150216,147
Gdansk,Poland,18.6466,54.352,20150215,147
Lisbon,Portugal,-9.1393,38.7223,20150222,147
Vila Nova de Gaia,Portugal,-8.6118,41.1239,20150304,147
Seixal,Portugal,-9.0975,38.6411,20150303,147
Ufa,Russia,55.9721,54.7388,20150228,147
Ufa,Russia,55.9721,54.7388,20150301,147
Chelyabinsk,Russia,61.4368,55.1644,20150304,147
Irkutsk,Russia,104.305,52.287,20150302,147
Krasnodar,Russia,38.9667,45.0333,20150223,147
Khabarovsk,Russia,135.0663,48.5027,20150301,147
Moscow,Russia,37.6173,55.7558,20150216,147
Saint Petersburg,Russia,30.3351,59.9343,20150217,147
Saint Petersburg,Russia,30.3351,59.9343,20150219,147
Kazan,Russia,49.1347,55.7903,20150305,147
Tyumen,Russia,65.525,57.1613,20150305,147
Singapore,Singapore,103.851,1.2801,20150224,147
Stockholm,Sweden,18.0686,59.3293,20150224,147
Adana,Turkey,35.3213,37,20150226,147
Antalya,Turkey,30.7056,36.8841,20150224,147
Diyarbakir,Turkey,40.2306,37.9144,20150221,147
Izmit,Turkey,29.9484,40.776,20150221,147
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150216,147
Kyiv,Ukraine,30.5234,50.4501,20150307,147
Kharkiv,Ukraine,36.2304,49.9935,20150219,147
Florence,United States,-87.6772,34.7998,20150308,147
Phoenix,United States,-112.074,33.4484,20150224,147
Tucson,United States,-110.9265,32.2217,20150303,147
Hayward,United States,-122.0808,37.6688,20150227,147
Long Beach,United States,-118.1937,33.7701,20150223,147
Long Beach,United States,-118.1937,33.7701,20150302,147
San Luis Obispo,United States,-120.6596,35.2828,20150225,147
Santa Clara,United States,-121.9552,37.3541,20150225,147
Santa Monica,United States,-118.4912,34.0195,20150223,147
Santa Monica,United States,-118.4912,34.0195,20150225,147
Santa Monica,United States,-118.4912,34.0195,20150227,147
Walnut Creek,United States,-122.0652,37.9101,20150304,147
Boulder,United States,-105.2705,40.015,20150227,147
Colorado Springs,United States,-104.8214,38.8339,20150228,147
Washington,United States,-77.0369,38.9072,20150309,147
Deltona,United States,-81.2637,28.9005,20150227,147
Gainesville,United States,-82.3248,29.6516,20150223,147
Jacksonville,United States,-81.6556,30.3322,20150225,147
Orlando,United States,-81.3792,28.5383,20150302,147
Tampa,United States,-82.4572,27.9506,20150223,147
Atlanta,United States,-84.388,33.749,20150217,147
Augusta,United States,-82.0105,33.4735,20150227,147
Indianapolis,United States,-86.1581,39.7684,20150303,147
Manhattan,United States,-96.5717,39.1836,20150218,147
New Orleans,United States,-90.0715,29.9511,20150304,147
Detroit,United States,-83.0458,42.3314,20150304,147
Mankato,United States,-93.9994,44.1636,20150228,147
Minneapolis,United States,-93.2667,44.9833,20150214,147
Minneapolis,United States,-93.2674,44.9762,20150308,147
Saint Cloud,United States,-94.1632,45.5579,20150304,147
Saint Paul,United States,-93.09,44.9537,20150302,147
Kansas City,United States,-94.5786,39.0997,20150226,147
Kansas City,United States,-94.5786,39.0997,20150303,147
St. Louis,United States,-90.1994,38.627,20150224,147
Ridgeland,United States,-90.1323,32.4285,20150227,147
Greenville,United States,-77.3664,35.6127,20150228,147
Bismarck,United States,-100.7837,46.8083,20150227,147
Omaha,United States,-95.998,41.2524,20150213,147
Newark,United States,-74.1724,40.7357,20150228,147
Ridgefield,United States,-74.0088,40.8343,20150223,147
Albuquerque,United States,-106.61,35.1107,20150225,147
Las Vegas,United States,-115.1398,36.1699,20150225,147
Ithaca,United States,-76.5019,42.444,20150227,147
Syracuse,United States,-76.1474,43.0481,20150227,147
Pawtucket,United States,-71.3826,41.8787,20150225,147
Goose Creek,United States,-80.0326,32.981,20150302,147
Greenville,United States,-82.394,34.8526,20150227,147
Fort Worth,United States,-97.3308,32.7555,20150303,147
Houston,United States,-95.3694,29.7602,20150215,147
San Antonio,United States,-98.4936,29.4241,20150302,147
Salt Lake City,United States,-111.891,40.7608,20150213,147
Richmond,United States,-77.4361,37.5407,20150303,147
Dubno,Ukraine,25.75,50.4167,20150228,147
Giethoorn,Netherlands,6.078,52.7402,20150304,147
White Bear Lake,United States,-93.0081,45.0854,20150227,147
Yigitali,Turkey,29.0213,40.1763,20150226,147
Dubai,United Arab Emirates,55.2708,25.2048,20150224,138
Buenos Aires,Argentina,-58.3816,-34.6037,20150304,138
Melbourne,Australia,144.9633,-37.8141,20150307,138
Gold Coast,Australia,153.4257,-28.0173,20150228,138
Sofia,Bulgaria,23.3219,42.6977,20150216,138
Sofia,Bulgaria,23.3219,42.6977,20150305,138
Sofia,Bulgaria,23.3219,42.6977,20150306,138
Burgas,Bulgaria,27.4626,42.5048,20150302,138
Minsk,Belarus,27.5667,53.9,20150227,138
Fortaleza,Brazil,-38.5267,-3.7319,20150226,138
Fortaleza,Brazil,-38.5267,-3.7319,20150301,138
Uberlandia,Brazil,-48.2754,-18.9146,20150227,138
Campo Grande,Brazil,-54.6202,-20.4698,20150227,138
Curitiba,Brazil,-49.2654,-25.4244,20150224,138
Londrina,Brazil,-51.1696,-23.3045,20150304,138
Grande Prairie,Canada,-118.7986,55.1699,20150227,138
Abbotsford,Canada,-122.328,49.0546,20150227,138
Richmond,Canada,-123.1336,49.1666,20150224,138
Winnipeg,Canada,-97.1375,49.8998,20150225,138
Fredericton,Canada,-66.6431,45.9636,20150227,138
Corner Brook,Canada,-57.9503,48.949,20150227,138
Halifax,Canada,-63.5753,44.6489,20150223,138
Guelph,Canada,-80.2482,43.5448,20150223,138
Markham,Canada,-79.337,43.8561,20150228,138
Mississauga,Canada,-79.6441,43.589,20150301,138
Oshawa,Canada,-78.8658,43.8971,20150227,138
Ottawa,Canada,-75.6972,45.4215,20150214,138
Toronto,Canada,-79.3832,43.6532,20150217,138
Waterloo,Canada,-80.5204,43.4643,20150224,138
Waterloo,Canada,-80.5204,43.4643,20150301,138
Longueuil,Canada,-73.5107,45.5369,20150223,138
Zurich,Switzerland,8.5392,47.3686,20150303,138
Antofagasta,Chile,-70.4,-23.65,20150301,138
Temuco,Chile,-72.5845,-38.7338,20150301,138
Limassol,Cyprus,33.0226,34.7071,20150224,138
Berlin,Germany,13.405,52.52,20150214,138
Darmstadt,Germany,8.6512,49.8728,20150226,138
Aachen,Germany,6.0839,50.7753,20150227,138
Bielefeld,Germany,8.5325,52.0302,20150227,138
Bonn,Germany,7.0982,50.7374,20150304,138
Cairo,Egypt,31.2357,30.0444,20150228,138
Barcelona,Spain,2.1734,41.3851,20150215,138
Parnu,Estonia,24.4966,58.3858,20150227,138
Birmingham,United Kingdom,-1.8904,52.4862,20150225,138
Cambridge,United Kingdom,0.1218,52.2053,20150226,138
Leeds,United Kingdom,-1.5491,53.8008,20150226,138
Leeds,United Kingdom,-1.5491,53.8008,20150303,138
Leicester,United Kingdom,-1.1398,52.6369,20150226,138
Leicester,United Kingdom,-1.1398,52.6369,20150304,138
Nottingham,United Kingdom,-1.1581,52.9548,20150228,138
Royal Leamington Spa,United Kingdom,-1.5201,52.2852,20150224,138
Belfast,United Kingdom,-5.9301,54.5973,20150306,138
Aberdeen,United Kingdom,-2.0943,57.1497,20150302,138
Glasgow,United Kingdom,-4.2518,55.8642,20150215,138
Kalamata,Greece,22.0953,37.0738,20150216,138
Vrilissia,Greece,23.8377,38.0377,20150227,138
Rijeka,Croatia,14.4422,45.3271,20150225,138
Szeged,Hungary,20.1414,46.253,20150302,138
Jakarta,Indonesia,106.8456,-6.2088,20150228,138
New Delhi,India,77.225,28.6353,20150213,138
Tel Aviv-Yafo,Israel,34.7818,32.0853,20150220,138
Rome,Italy,12.4964,41.9028,20150228,138
Kaunas,Lithuania,23.9036,54.8985,20150217,138
Kaunas,Lithuania,23.9036,54.8985,20150220,138
Kaunas,Lithuania,23.9036,54.8985,20150228,138
Panevezys,Lithuania,24.3575,55.7348,20150217,138
Vilnius,Lithuania,25.2797,54.6872,20150220,138
Irapuato,Mexico,-101.3545,20.6787,20150226,138
Ciudad Nezahualcoyotl,Mexico,-98.9889,19.4,20150226,138
Ciudad Victoria,Mexico,-99.1411,23.7369,20150227,138
Amsterdam,Netherlands,4.8952,52.3702,20150223,138
Oslo,Norway,10.7522,59.9139,20150226,138
Auckland,New Zealand,174.7633,-36.8485,20150214,138
Arequipa,Peru,-71.5375,-16.409,20150219,138
Arequipa,Peru,-71.5375,-16.409,20150220,138
Trujillo,Peru,-79.03,-8.1124,20150226,138
Chiclayo,Peru,-79.8366,-6.763,20150302,138
La Victoria,Peru,-77.0163,-12.0734,20150307,138
Lima,Peru,-77.0283,-12.0433,20150225,138
Tacna,Peru,-70.2463,-18.0066,20150222,138
Makati,Philippines,121.0244,14.5547,20150228,138
Quezon City,Philippines,121.0437,14.676,20150223,138
Wroclaw,Poland,17.0385,51.1079,20150221,138
Lodz,Poland,19.456,51.7592,20150216,138
Lodz,Poland,19.456,51.7592,20150225,138
Lodz,Poland,19.456,51.7592,20150302,138
Poznan,Poland,16.9252,52.4064,20150223,138
Amadora,Portugal,-9.2245,38.7578,20150226,138
Lisbon,Portugal,-9.1393,38.7223,20150213,138
Lisbon,Portugal,-9.1393,38.7223,20150216,138
Sacavem,Portugal,-9.1041,38.7914,20150303,138
Almada,Portugal,-9.1651,38.6765,20150228,138
Chelyabinsk,Russia,61.4368,55.1644,20150301,138
Kaluga,Russia,36.2851,54.5519,20150220,138
Niznij Novgorod,Russia,43.9361,56.2965,20150309,138
Omsk,Russia,73.3667,54.9833,20150301,138
Rostov-on-Don,Russia,39.7,47.2333,20150227,138
Saint Petersburg,Russia,30.3351,59.9343,20150309,138
Yekaterinburg,Russia,60.6057,56.8389,20150226,138
Yekaterinburg,Russia,60.6057,56.8389,20150303,138
Tyumen,Russia,65.525,57.1613,20150303,138
Voronezh,Russia,39.2089,51.6755,20150227,138
Stockholm,Sweden,18.0686,59.3293,20150226,138
Adana,Turkey,35.3213,37,20150225,138
Antalya,Turkey,30.7056,36.8841,20150217,138
Antalya,Turkey,30.7056,36.8841,20150302,138
Izmit,Turkey,29.9484,40.776,20150218,138
Simferopol,Ukraine,34.1024,44.9521,20150224,138
Lviv,Ukraine,24.0297,49.8397,20150221,138
Odessa,Ukraine,30.7233,46.4825,20150222,138
Cherkasy,Ukraine,32.0598,49.4444,20150301,138
Chernivtsi,Ukraine,25.9358,48.2921,20150301,138
Little Rock,United States,-92.2896,34.7465,20150301,138
Scottsdale,United States,-111.9261,33.4942,20150227,138
Irvine,United States,-117.7947,33.6839,20150224,138
Los Angeles,United States,-118.2437,34.0522,20150307,138
Oceanside,United States,-117.3795,33.1959,20150227,138
